customerID,SeniorCitizen,tenure,MonthlyCharges,flag_gender_Male,flag_Partner,flag_Dependents,flag_PhoneService,flag_MultipleLines,flag_OnlineSecurity,flag_OnlineBackup,flag_DeviceProtection,flag_TechSupport,flag_StreamingTV,flag_StreamingMovies,flag_PaperlessBilling,flag_InternetService,flag_automatic_payment,num_produtos,media_mothly_charges,num_produtos_seguranca,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaymentMethod_Bank_transfer_automatic,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
9650-VBUOG,0,38,25.05,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,12.525,0,False,False,True,False,False,True,False,True,False,False
2800-QQUSO,0,42,100.3,1,0,0,1,1,0,0,0,1,1,1,1,1,1,6,16.716666666666665,0,False,True,False,True,False,False,False,False,True,False
2550-AEVRU,0,57,53.45,0,1,1,1,0,1,1,0,0,0,0,0,1,1,4,13.3625,2,True,False,False,False,True,False,False,False,True,False
5846-ABOBJ,0,71,24.45,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,12.225,0,False,False,True,False,False,True,True,False,False,False
0871-OPBXW,0,2,20.05,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,20.05,0,False,False,True,True,False,False,False,False,False,True
6473-ULUHT,0,16,84.9,1,1,1,1,1,1,1,0,1,1,1,0,1,1,8,10.6125,2,True,False,False,True,False,False,False,False,True,False
5438-QMDDL,0,19,59.8,0,1,0,1,0,0,1,0,0,0,1,1,1,1,4,14.95,1,True,False,False,True,False,False,False,False,False,True
6794-HKIAJ,0,62,90.7,1,0,0,1,1,1,1,1,0,0,0,0,1,0,6,15.116666666666667,3,False,True,False,True,False,False,True,False,False,False
2270-CHBFN,0,44,95.1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,7,13.585714285714285,3,False,True,False,True,False,False,False,True,False,False
7328-OWMOM,0,31,20.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.1,0,False,False,True,False,True,False,False,True,False,False
6923-EFPNL,0,4,51.75,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,17.25,0,True,False,False,True,False,False,False,True,False,False
1862-QRWPE,0,48,20.65,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.65,0,False,False,True,False,False,True,True,False,False,False
3018-TFTSU,0,12,81.7,1,0,0,1,0,1,0,1,0,0,0,0,1,0,4,20.425,2,False,True,False,True,False,False,True,False,False,False
0962-CQPWQ,0,62,20.3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,20.3,0,False,False,True,False,False,True,True,False,False,False
0191-EQUUH,0,25,35.05,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3,11.683333333333332,1,True,False,False,False,False,True,True,False,False,False
5119-KEPFY,0,36,95.0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,5,19.0,0,False,True,False,True,False,False,True,False,False,False
3230-JCNZS,0,71,99.0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,7,14.142857142857142,3,False,True,False,False,False,True,False,True,False,False
5146-YYFRZ,0,67,19.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.95,0,False,False,True,False,False,True,True,False,False,False
3191-CSNMG,0,3,80.7,0,1,1,1,0,0,0,0,0,1,0,1,1,1,3,26.900000000000002,0,False,True,False,True,False,False,False,False,True,False
9445-ZUEQE,0,27,85.2,1,1,1,1,1,0,1,0,1,0,0,1,1,0,5,17.04,1,False,True,False,True,False,False,False,True,False,False
9127-FHJBZ,0,72,114.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,12.666666666666666,3,False,True,False,False,False,True,False,False,True,False
1907-UBQFC,1,10,72.85,1,0,0,1,0,0,1,0,0,0,0,1,1,1,3,24.28333333333333,1,False,True,False,True,False,False,False,False,True,False
2193-SFWQW,0,72,111.95,1,1,1,1,0,1,1,1,1,1,1,0,1,0,8,13.99375,3,False,True,False,False,False,True,True,False,False,False
7218-HKQFK,0,2,94.2,1,1,0,1,0,0,0,0,1,1,1,1,1,1,5,18.84,0,False,True,False,True,False,False,False,False,True,False
5945-AZYHT,0,71,109.6,1,1,0,1,1,1,1,1,0,1,1,1,1,1,8,13.7,3,False,True,False,False,True,False,False,False,True,False
3458-IDMFK,0,25,20.75,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,20.75,0,False,False,True,False,False,True,False,False,False,True
0337-CNPZE,0,41,106.3,0,0,0,1,1,0,1,1,0,1,1,1,1,1,7,15.185714285714285,2,False,True,False,True,False,False,False,False,True,False
8100-PNJMH,0,68,88.85,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9,9.872222222222222,3,True,False,False,False,False,True,False,True,False,False
4109-CYRBD,1,29,51.6,1,1,0,1,1,0,0,0,0,0,0,1,1,1,3,17.2,0,True,False,False,True,False,False,False,False,True,False
5774-XZTQC,0,7,20.45,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,20.45,0,False,False,True,True,False,False,False,False,False,True
2725-TTRIQ,0,72,84.2,0,1,1,1,1,1,0,1,1,1,1,1,1,0,8,10.525,2,True,False,False,False,False,True,True,False,False,False
4646-QZXTF,0,7,81.25,0,1,0,1,0,1,0,1,1,1,1,0,1,0,7,11.607142857142858,2,True,False,False,True,False,False,True,False,False,False
8064-RAVOH,0,1,49.85,1,0,1,1,0,0,0,1,0,0,0,1,1,1,3,16.616666666666667,1,True,False,False,True,False,False,False,False,True,False
8148-WOCMK,0,8,19.6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19.6,0,False,False,True,False,False,True,False,True,False,False
0319-QZTCO,0,3,58.7,0,1,1,1,0,0,1,0,0,1,0,1,1,0,4,14.675,1,True,False,False,True,False,False,False,True,False,False
5915-ANOEI,0,70,79.15,1,1,0,1,1,1,1,1,1,1,0,0,1,1,8,9.89375,3,True,False,False,False,False,True,False,False,False,True
2192-OZITF,0,45,73.55,0,0,0,1,1,1,0,0,1,0,1,0,1,1,6,12.258333333333333,1,True,False,False,False,False,True,False,False,False,True
9318-NKNFC,0,1,18.85,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,18.85,0,False,False,True,True,False,False,False,False,False,True
1796-JANOW,0,2,19.95,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.95,0,False,False,True,True,False,False,False,False,False,True
5875-YPQFJ,0,1,69.9,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,34.95,0,False,True,False,True,False,False,False,False,True,False
8205-OTCHB,0,22,43.75,1,0,0,0,0,0,1,1,0,0,1,1,1,0,4,10.9375,2,True,False,False,False,True,False,True,False,False,False
7641-EUYET,1,46,100.7,1,1,1,1,1,1,1,1,0,1,0,1,1,1,7,14.385714285714286,3,False,True,False,True,False,False,False,False,True,False
3181-VTHOE,0,70,51.05,1,1,0,0,0,0,1,1,1,0,1,1,1,0,5,10.209999999999999,2,True,False,False,False,True,False,True,False,False,False
4927-WWOOZ,0,2,91.45,1,1,0,1,1,0,0,1,0,1,0,1,1,1,5,18.29,1,False,True,False,True,False,False,False,False,True,False
8788-DOXSU,0,59,61.35,1,0,0,1,0,0,0,1,0,0,1,1,1,0,4,15.3375,1,True,False,False,False,True,False,True,False,False,False
1840-BIUOG,0,20,68.7,1,0,0,1,1,0,1,0,1,1,0,1,1,1,6,11.450000000000001,1,True,False,False,False,True,False,False,False,True,False
0839-JTCUD,0,66,89.9,0,1,1,1,1,1,1,1,1,1,1,0,1,0,9,9.988888888888889,3,True,False,False,False,False,True,False,True,False,False
2988-PLAHS,0,3,69.95,0,0,0,1,0,0,0,1,0,1,1,1,1,1,5,13.99,1,True,False,False,False,True,False,False,False,True,False
6143-JQKEA,0,10,45.8,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,22.9,0,True,False,False,True,False,False,False,True,False,False
6551-VLJMV,0,34,20.05,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,20.05,0,False,False,True,False,False,True,False,True,False,False
4178-EGMON,0,70,88.0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,6,14.666666666666666,2,False,True,False,False,False,True,False,True,False,False
2391-SOORI,0,4,49.35,1,0,1,1,0,1,0,0,0,0,0,0,1,1,3,16.45,1,True,False,False,True,False,False,False,False,True,False
5572-ZDXHY,0,22,84.3,0,0,0,1,0,0,1,0,0,0,1,1,1,1,4,21.075,1,False,True,False,True,False,False,False,False,False,True
1597-LHYNC,1,26,95.0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,6,15.833333333333334,2,False,True,False,True,False,False,False,False,True,False
3398-GCPMU,1,72,89.55,0,1,1,1,1,1,1,1,1,1,1,1,1,0,9,9.95,3,True,False,False,False,False,True,False,True,False,False
8413-YNHNV,0,69,90.65,1,0,0,1,1,1,1,1,1,1,1,0,1,1,9,10.072222222222223,3,True,False,False,False,False,True,False,False,False,True
8741-LQOBK,0,46,35.05,0,1,1,0,0,1,1,0,0,0,0,0,1,0,3,11.683333333333332,2,True,False,False,True,False,False,True,False,False,False
4576-CSAJH,0,22,55.15,1,0,0,1,0,0,1,0,1,0,0,1,1,0,4,13.7875,1,True,False,False,False,True,False,False,True,False,False
5198-HQAEN,0,35,89.7,1,1,1,1,0,0,1,0,1,1,0,1,1,1,5,17.94,1,False,True,False,False,True,False,False,False,True,False
5465-BUBFA,0,41,19.3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19.3,0,False,False,True,False,False,True,True,False,False,False
8387-MOJJT,0,42,77.95,0,1,1,1,0,0,0,0,0,1,0,1,1,0,3,25.983333333333334,0,False,True,False,True,False,False,False,True,False,False
3665-JATSN,0,19,39.7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,13.233333333333334,1,True,False,False,True,False,False,False,False,True,False
6332-FBZRI,0,67,69.35,1,1,1,1,1,1,1,1,1,0,0,1,1,0,7,9.907142857142857,3,True,False,False,False,True,False,False,True,False,False
9170-CCKOU,0,17,90.2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,6,15.033333333333333,3,False,True,False,True,False,False,False,True,False,False
4855-SNKMY,0,1,44.1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,22.05,0,True,False,False,True,False,False,False,False,True,False
7270-BDIOA,0,22,90.0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,5,18.0,0,False,True,False,True,False,False,False,False,True,False
8917-SZTTJ,0,60,19.65,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,19.65,0,False,False,True,False,False,True,False,True,False,False
9609-BENEA,0,35,69.0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,6,11.5,1,True,False,False,False,True,False,False,False,True,False
0771-CHWSK,0,66,74.6,1,0,0,1,1,1,1,1,0,0,1,1,1,0,7,10.657142857142857,3,True,False,False,False,False,True,False,True,False,False
0052-DCKON,0,66,115.8,1,1,0,1,1,1,1,1,1,1,1,0,1,0,9,12.866666666666667,3,False,True,False,False,True,False,True,False,False,False
2144-ESWKO,0,43,35.2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,3,11.733333333333334,2,True,False,False,False,True,False,False,True,False,False
1468-DEFNC,1,64,24.4,1,1,1,1,1,0,0,0,0,0,0,1,0,0,2,12.2,0,False,False,True,False,False,True,True,False,False,False
5886-VLQVU,0,35,89.85,1,1,0,1,1,0,0,0,1,0,1,1,1,0,5,17.97,0,False,True,False,True,False,False,True,False,False,False
1092-WPIVQ,0,18,25.1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,12.55,0,False,False,True,False,False,True,False,False,False,True
9932-WBWIK,0,11,20.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.35,0,False,False,True,True,False,False,False,False,False,True
8015-IHCGW,0,72,115.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9,12.833333333333334,3,False,True,False,False,False,True,False,False,True,False
1135-LMECX,0,1,19.85,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.85,0,False,False,True,True,False,False,False,False,False,True
0310-VQXAM,0,9,19.85,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,19.85,0,False,False,True,True,False,False,False,False,False,True
3363-DTIVD,0,71,105.55,1,1,1,1,1,1,0,1,0,1,1,0,1,1,7,15.078571428571427,2,False,True,False,False,False,True,False,False,True,False
8384-FZBJK,0,57,100.6,0,1,1,1,1,0,1,0,0,1,1,1,1,1,6,16.766666666666666,1,False,True,False,True,False,False,False,False,True,False
1866-OBPNR,0,1,74.6,1,1,1,1,0,0,1,0,0,0,0,0,1,0,3,24.866666666666664,1,False,True,False,True,False,False,False,True,False,False
0536-BGFMZ,0,28,20.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,20.5,0,False,False,True,True,False,False,False,False,False,True
7563-BIUPC,0,5,80.6,1,0,0,1,0,0,0,0,0,1,0,1,1,1,3,26.866666666666664,0,False,True,False,True,False,False,False,False,True,False
1482-OXZSY,0,30,100.4,1,0,0,1,1,1,0,0,0,1,1,1,1,0,6,16.733333333333334,1,False,True,False,True,False,False,True,False,False,False
4412-YLTKF,1,27,78.05,0,0,0,1,1,0,0,1,0,0,0,1,1,1,4,19.5125,1,False,True,False,True,False,False,False,False,True,False
2296-DKZFP,0,65,71.0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,6,11.833333333333334,3,True,False,False,False,False,True,True,False,False,False
1930-BZLHI,0,21,20.35,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,20.35,0,False,False,True,False,True,False,False,False,False,True
6024-RUGGH,0,72,25.2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,2,12.6,0,False,False,True,False,False,True,True,False,False,False
3948-XHGNA,0,24,49.55,1,0,0,1,0,1,0,0,0,0,0,1,1,0,3,16.516666666666666,1,True,False,False,True,False,False,True,False,False,False
3643-AHCFP,1,7,95.6,1,1,0,1,1,0,0,0,0,1,1,1,1,0,5,19.119999999999997,0,False,True,False,True,False,False,True,False,False,False
2499-AJYUA,1,72,110.8,0,1,0,1,1,0,1,1,1,1,1,1,1,0,8,13.85,2,False,True,False,False,False,True,False,True,False,False
7314-OXENN,0,2,82.0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,4,20.5,1,False,True,False,True,False,False,False,False,True,False
7137-RYLPP,1,37,85.7,1,1,0,1,1,0,0,0,0,1,0,1,1,1,4,21.425,0,False,True,False,True,False,False,False,False,True,False
9895-VFOXH,0,1,24.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24.4,0,True,False,False,True,False,False,False,False,False,True
1439-LCGVL,0,26,19.2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,19.2,0,False,False,True,False,True,False,False,False,False,True
2669-QVCRG,0,41,81.3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,4,20.325,1,False,True,False,True,False,False,False,True,False,False
3612-YUNGG,0,64,109.2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,8,13.65,2,False,True,False,False,False,True,False,True,False,False
4854-SSLTN,0,2,59.5,1,1,1,1,0,1,1,0,1,0,0,0,1,1,5,11.9,2,True,False,False,False,False,True,False,False,False,True
1837-YQUCE,0,70,58.35,0,0,0,0,0,1,0,1,1,1,1,1,1,0,6,9.725,2,True,False,False,False,False,True,True,False,False,False
9767-FFLEM,0,38,69.5,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,34.75,0,False,True,False,True,False,False,False,True,False,False
6248-BSHKG,0,61,20.4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,20.4,0,False,False,True,False,True,False,False,False,False,True
0224-RLWWD,1,2,44.3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,22.15,0,True,False,False,True,False,False,False,False,True,False
3415-TAILE,0,2,65.7,0,1,1,1,0,0,0,0,0,1,1,0,1,1,4,16.425,0,True,False,False,True,False,False,False,False,False,True
3566-HJGPK,0,1,45.55,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,22.775,0,True,False,False,True,False,False,False,False,False,True
0191-ZHSKZ,1,30,74.75,1,0,0,1,0,1,1,0,0,1,1,1,1,1,6,12.458333333333334,2,True,False,False,True,False,False,False,False,True,False
9992-RRAMN,0,22,85.1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,4,21.275,0,False,True,False,True,False,False,False,False,True,False
3754-DXMRT,1,2,44.15,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,22.075,0,True,False,False,True,False,False,False,False,True,False
4026-SKKHW,0,3,50.25,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3,16.75,0,True,False,False,True,False,False,False,False,False,True
9489-UTFKA,1,8,60.9,1,1,0,1,0,1,0,0,0,1,0,0,1,0,4,15.225,1,True,False,False,True,False,False,True,False,False,False
4248-HCETZ,1,30,79.65,1,1,0,1,0,0,1,1,0,0,0,1,1,1,4,19.9125,2,False,True,False,True,False,False,False,False,False,True
3509-GWQGF,1,24,70.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,35.0,0,False,True,False,True,False,False,False,True,False,False
0620-DLSLK,0,13,81.9,0,0,0,1,0,0,0,0,0,1,0,1,1,1,3,27.3,0,False,True,False,True,False,False,False,False,False,True
1518-OMDIK,0,33,44.55,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,22.275,0,True,False,False,True,False,False,False,True,False,False
2575-GFSOE,0,7,69.0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,2,34.5,0,False,True,False,True,False,False,False,False,True,False
6982-UQZLY,1,1,20.85,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,20.85,0,False,False,True,True,False,False,False,False,False,True
4871-JTKJF,1,1,69.65,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,34.825,0,False,True,False,True,False,False,False,False,True,False
5197-YPYBZ,0,12,25.25,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,12.625,0,False,False,True,False,False,True,False,True,False,False
4694-PHWFW,0,8,19.95,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.95,0,False,False,True,True,False,False,False,False,False,True
4011-ARPHK,0,27,50.35,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3,16.783333333333335,1,True,False,False,True,False,False,False,False,False,True
0867-MKZVY,0,20,82.4,0,1,0,1,1,1,0,0,0,0,0,0,1,1,4,20.6,1,False,True,False,True,False,False,False,False,True,False
9408-HRXRK,0,45,105.15,0,1,1,1,1,1,1,0,0,1,1,1,1,1,7,15.021428571428572,2,False,True,False,True,False,False,False,False,True,False
0786-VSSUD,1,16,39.0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,3,13.0,1,True,False,False,True,False,False,False,False,False,True
6366-XIVKZ,0,13,63.15,0,1,1,1,0,1,0,1,0,0,1,1,1,1,5,12.629999999999999,2,True,False,False,True,False,False,False,False,False,True
5046-NUHWD,1,29,45.0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,4,11.25,2,True,False,False,True,False,False,False,False,True,False
1091-SOZGA,0,56,99.8,0,1,1,1,1,0,0,1,0,1,1,1,1,0,6,16.633333333333333,1,False,True,False,False,True,False,False,True,False,False
6704-UTUKK,0,29,45.9,1,1,0,0,0,0,0,0,0,1,1,1,1,1,3,15.299999999999999,0,True,False,False,True,False,False,False,False,True,False
0118-JPNOY,1,26,85.8,0,0,0,1,0,1,0,0,0,1,0,1,1,0,4,21.45,1,False,True,False,True,False,False,False,True,False,False
1471-GIQKQ,0,1,49.95,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,16.650000000000002,1,True,False,False,True,False,False,False,False,True,False
8910-LEDAG,1,34,71.55,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,35.775,0,False,True,False,True,False,False,False,True,False,False
3721-WKIIL,0,27,19.6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,19.6,0,False,False,True,False,False,True,False,False,False,True
4891-NLUBA,0,61,61.45,0,1,1,0,0,0,1,1,1,1,1,1,1,0,6,10.241666666666667,2,True,False,False,False,False,True,True,False,False,False
3413-CSSTH,0,41,55.7,1,0,0,1,1,0,0,1,0,0,0,1,1,0,4,13.925,1,True,False,False,True,False,False,True,False,False,False
2683-BPJSO,0,29,84.45,1,1,0,1,1,1,1,0,0,0,0,1,1,1,5,16.89,2,False,True,False,True,False,False,False,False,True,False
8603-IJWDN,0,1,86.6,1,0,0,1,1,0,0,0,0,0,1,1,1,1,4,21.65,0,False,True,False,True,False,False,False,False,True,False
9799-CAYJJ,1,2,69.3,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,34.65,0,False,True,False,True,False,False,False,False,True,False
8165-CBKXO,0,66,56.75,1,1,1,0,0,0,1,1,0,1,1,1,1,0,5,11.35,2,True,False,False,False,False,True,False,True,False,False
5360-LJCNJ,0,71,105.15,0,1,0,1,1,0,1,1,0,1,1,1,1,0,7,15.021428571428572,2,False,True,False,False,False,True,True,False,False,False
6892-XPFPU,1,24,104.25,1,1,0,1,1,0,1,1,0,1,1,1,1,1,7,14.892857142857142,2,False,True,False,True,False,False,False,False,True,False
4007-NHVHI,1,56,96.85,0,0,0,1,1,1,1,0,0,0,1,1,1,1,6,16.141666666666666,2,False,True,False,True,False,False,False,False,True,False
2405-LBMUW,0,61,50.7,0,1,1,0,0,1,1,0,1,0,1,1,1,0,5,10.14,2,True,False,False,False,True,False,True,False,False,False
3190-FZATL,0,14,19.95,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,19.95,0,False,False,True,True,False,False,False,False,False,True
5884-FBCTL,0,72,25.1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,12.55,0,False,False,True,False,False,True,True,False,False,False
3842-IYKUE,0,35,85.3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,5,17.06,1,False,True,False,True,False,False,False,True,False,False
9995-HOTOH,0,63,59.0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,6,9.833333333333334,3,True,False,False,False,False,True,False,False,True,False
6508-NJYRO,0,15,18.8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,18.8,0,False,False,True,False,True,False,False,False,False,True
7878-JGDKK,0,4,44.55,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,22.275,0,True,False,False,True,False,False,False,False,False,True
0392-BZIUW,0,72,105.0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,7,15.0,2,False,True,False,False,False,True,False,True,False,False
3108-PCCGG,1,72,84.45,1,1,0,1,1,1,1,1,0,1,1,0,1,0,8,10.55625,3,True,False,False,False,False,True,False,True,False,False
0314-TKOSI,0,6,55.15,0,0,0,1,0,1,1,0,0,0,0,0,1,1,4,13.7875,2,True,False,False,True,False,False,False,False,False,True
2359-QWQUL,0,39,104.7,0,1,0,1,0,1,0,1,1,1,1,1,1,0,7,14.957142857142857,2,False,True,False,False,True,False,False,True,False,False
6769-DCQLI,0,52,105.0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,7,15.0,2,False,True,False,False,True,False,True,False,False,False
1771-OADNZ,1,29,95.9,1,1,0,1,1,0,1,1,0,0,1,1,1,1,6,15.983333333333334,2,False,True,False,True,False,False,False,False,True,False
3640-PHQXK,0,31,89.9,0,0,0,1,1,0,0,1,0,0,1,1,1,1,5,17.98,1,False,True,False,True,False,False,False,False,True,False
3401-URHDA,0,51,59.9,1,0,0,1,1,1,0,0,1,0,0,0,1,0,5,11.98,1,True,False,False,False,True,False,False,True,False,False
9330-IJWIO,0,13,100.35,0,0,0,1,1,1,0,0,0,1,1,1,1,1,6,16.724999999999998,1,False,True,False,True,False,False,False,False,True,False
9306-CPCBC,0,3,74.25,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3,24.75,0,False,True,False,True,False,False,False,False,True,False
9488-FVZCC,0,72,79.5,0,1,1,1,1,1,1,1,1,0,1,1,1,0,8,9.9375,3,True,False,False,False,False,True,True,False,False,False
0567-XRHCU,0,69,43.95,0,1,1,0,0,1,0,1,0,0,1,1,1,0,4,10.9875,2,True,False,False,False,False,True,False,True,False,False
7722-CVFXN,0,54,105.2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,7,15.028571428571428,1,False,True,False,False,True,False,False,False,True,False
1702-CCFNJ,0,52,61.35,1,1,0,1,1,0,1,0,1,0,0,0,1,0,5,12.27,1,True,False,False,True,False,False,True,False,False,False
5115-GZDEL,0,72,67.2,1,0,1,0,0,1,1,1,1,1,1,0,1,0,7,9.6,3,True,False,False,False,False,True,False,True,False,False
7159-NOKYQ,0,67,93.15,1,1,0,1,1,0,1,1,0,0,1,1,1,1,6,15.525,2,False,True,False,False,False,True,False,False,True,False
9473-CBZOP,0,28,59.0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,5,11.8,2,True,False,False,False,True,False,False,False,False,True
4727-MCYZG,0,1,55.55,1,0,0,1,0,0,0,0,0,0,1,0,1,1,3,18.516666666666666,0,True,False,False,True,False,False,False,False,False,True
1319-YLZJG,0,12,84.6,1,1,0,1,0,1,1,1,0,0,0,1,1,1,5,16.919999999999998,3,False,True,False,True,False,False,False,False,True,False
2720-WGKHP,1,2,94.0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,5,18.8,0,False,True,False,True,False,False,False,False,True,False
7663-ZTEGJ,0,29,100.55,1,0,1,1,1,0,1,1,1,0,1,0,1,0,7,14.364285714285714,2,False,True,False,False,True,False,False,True,False,False
2429-AYKKO,0,72,19.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.85,0,False,False,True,False,False,True,True,False,False,False
4628-CTTLA,0,57,39.3,1,0,0,0,0,0,1,0,0,1,0,1,1,1,3,13.1,1,True,False,False,True,False,False,False,False,True,False
9971-ZWPBF,1,34,108.9,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,13.6125,2,False,True,False,True,False,False,False,False,True,False
4760-THGOT,0,43,94.1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,6,15.683333333333332,2,False,True,False,True,False,False,False,False,True,False
6166-ILMNY,0,2,69.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,34.875,0,False,True,False,True,False,False,True,False,False,False
9495-SKLKD,0,45,95.95,1,1,1,1,1,0,1,1,0,0,1,1,1,0,6,15.991666666666667,2,False,True,False,True,False,False,True,False,False,False
0607-MVMGC,0,45,78.75,1,1,1,1,1,0,1,1,0,1,1,0,1,0,7,11.25,2,True,False,False,False,True,False,False,True,False,False
7766-CLTIC,0,10,60.95,0,0,0,1,0,0,0,0,1,0,1,1,1,1,4,15.2375,0,True,False,False,True,False,False,False,False,False,True
7993-PYKOF,0,8,75.0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,3,25.0,1,False,True,False,True,False,False,False,False,True,False
9537-VHDTA,0,1,51.2,0,0,1,1,0,1,0,0,0,0,0,0,1,1,3,17.066666666666666,1,True,False,False,True,False,False,False,False,False,True
4086-YQSNZ,1,3,80.4,0,1,0,1,0,0,0,0,0,1,0,1,1,1,3,26.8,0,False,True,False,True,False,False,False,False,True,False
4573-JKNAE,0,12,19.35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.35,0,False,False,True,False,False,True,True,False,False,False
2823-LKABH,0,18,95.05,0,0,0,1,1,0,0,1,1,0,1,1,1,0,6,15.841666666666667,1,False,True,False,True,False,False,True,False,False,False
2519-TWKFS,0,25,55.1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,4,13.775,0,True,False,False,False,True,False,False,False,False,True
3376-BMGFE,0,4,70.9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,35.45,0,False,True,False,True,False,False,True,False,False,False
7130-YXBRO,0,48,111.45,1,1,0,1,1,1,1,1,0,1,1,1,1,0,8,13.93125,3,False,True,False,True,False,False,True,False,False,False
